year,country,Type,Co2 Emission
1902,Azerbaijan,Other Industries,0.0
1902,Belarus,Coal,0.328
1902,Belarus,Gas,0.0
1902,Belarus,Oil,2.025
1902,Belarus,Other Industries,0.0
1902,Belgium,Coal,48.856
1902,Belgium,Gas,0.0
1902,Belgium,Oil,0.0
1902,Belgium,Other Industries,0.0
1902,Bosnia and Herzegovina,Coal,0.123
1902,Bosnia and Herzegovina,Gas,0.0
1902,Bosnia and Herzegovina,Oil,0.0
1902,Bosnia and Herzegovina,Other Industries,0.0
1902,Brazil,Coal,2.506
1902,Brazil,Gas,0.0
1902,Brazil,Oil,0.0
1902,Brazil,Other Industries,0.0
1902,Bulgaria,Coal,0.238
1902,Bulgaria,Gas,0.0
1902,Bulgaria,Oil,0.0
1902,Bulgaria,Other Industries,0.0
1902,Canada,Coal,25.424
1902,Canada,Gas,0.0
1902,Canada,Oil,0.224
1902,Canada,Other Industries,0.0
1902,Chile,Coal,1.96
1902,Chile,Gas,0.0
1902,Chile,Oil,0.0
1902,Chile,Other Industries,0.0
1902,China,Coal,0.095
1902,China,Gas,0.0
1902,China,Oil,0.0
1902,China,Other Industries,0.0
1902,Croatia,Coal,0.134
1902,Croatia,Gas,0.0
1902,Croatia,Oil,0.0
1902,Croatia,Other Industries,0.0
1902,Czechia,Coal,35.768
1902,Czechia,Gas,0.0
1902,Czechia,Oil,0.0
1902,Czechia,Other Industries,0.0
1902,Denmark,Coal,5.503
1902,Denmark,Gas,0.0
1902,Denmark,Oil,0.0
1902,Denmark,Other Industries,0.0
1902,EU-27,Coal,687.633
1902,EU-27,Gas,0.004
1902,EU-27,Oil,8.463
1902,EU-27,Other Industries,0.0
1902,EU-28,Coal,1110.858
1902,EU-28,Gas,0.004
1902,EU-28,Oil,11.878
1902,EU-28,Other Industries,0.0
1902,Estonia,Coal,0.548
1902,Estonia,Gas,0.0
1902,Estonia,Oil,0.13
1902,Estonia,Other Industries,0.0
1902,Europe,Coal,1158.449
1902,Europe,Gas,0.004
1902,Europe,Oil,36.717
1902,Europe,Other Industries,0.0
1902,Europe (excl. EU-27),Coal,470.918
1902,Europe (excl. EU-27),Gas,0.0
1902,Europe (excl. EU-27),Oil,28.499
1902,Europe (excl. EU-27),Other Industries,0.0
1902,Europe (excl. EU-28),Coal,47.693
1902,Europe (excl. EU-28),Gas,0.0
1902,Europe (excl. EU-28),Oil,25.084
1902,Europe (excl. EU-28),Other Industries,0.0
1902,Finland,Coal,0.333
1902,Finland,Gas,0.0
1902,Finland,Oil,0.066
1902,Finland,Other Industries,0.0
1902,France,Coal,117.017
1902,France,Gas,0.0
1902,France,Oil,0.645
1902,France,Other Industries,0.0
1902,Georgia,Coal,0.14
1902,Georgia,Gas,0.0
1902,Georgia,Oil,0.433
1902,Georgia,Other Industries,0.0
1902,Germany,Coal,316.156
1902,Germany,Gas,0.0
1902,Germany,Oil,3.034
1902,Germany,Other Industries,0.0
1902,Greece,Coal,0.333
1902,Greece,Gas,0.0
1902,Greece,Oil,0.0
1902,Greece,Other Industries,0.0
1902,Hungary,Coal,8.838
1902,Hungary,Gas,0.0
1902,Hungary,Oil,0.011
1902,Hungary,Other Industries,0.0
1902,India,Coal,12.95
1902,India,Gas,0.0
1902,India,Oil,1.59
1902,India,Other Industries,0.0
1902,Indonesia,Coal,0.509
1902,Indonesia,Gas,0.0
1902,Indonesia,Oil,1.03
1902,Indonesia,Other Industries,0.0
1902,Ireland,Coal,0.0
1902,Ireland,Gas,0.0
1902,Ireland,Oil,0.0
1902,Ireland,Other Industries,0.0
1902,Italy,Coal,14.792
1902,Italy,Gas,0.004
1902,Italy,Oil,0.22
1902,Italy,Other Industries,0.0
1902,Japan,Coal,23.765
1902,Japan,Gas,0.0
1902,Japan,Oil,1.18
1902,Japan,Other Industries,0.0
1902,Kazakhstan,Coal,3.77
1902,Kazakhstan,Gas,0.0
1902,Kazakhstan,Oil,0.964
1902,Kazakhstan,Other Industries,0.0
1902,Kyrgyzstan,Coal,0.276
1902,Kyrgyzstan,Gas,0.0
1902,Kyrgyzstan,Oil,0.16
1902,Kyrgyzstan,Other Industries,0.0
1902,Latvia,Coal,0.103
1902,Latvia,Gas,0.0
1902,Latvia,Oil,0.245
1902,Latvia,Other Industries,0.0
1902,Lithuania,Coal,0.125
1902,Lithuania,Gas,0.0
1902,Lithuania,Oil,0.522
1902,Lithuania,Other Industries,0.0
1902,Malaysia,Coal,0.051
1902,Malaysia,Gas,0.0
1902,Malaysia,Oil,0.0
1902,Malaysia,Other Industries,0.0
1902,Mexico,Coal,1.411
1902,Mexico,Gas,0.0
1902,Mexico,Oil,0.015
1902,Mexico,Other Industries,0.0
1902,Moldova,Coal,0.258
1902,Moldova,Gas,0.0
1902,Moldova,Oil,0.306
1902,Moldova,Other Industries,0.0
1902,Montenegro,Coal,0.012
1902,Montenegro,Gas,0.0
1902,Montenegro,Oil,0.0
1902,Montenegro,Other Industries,0.0
1902,Netherlands,Coal,13.718
1902,Netherlands,Gas,0.0
1902,Netherlands,Oil,0.583
1902,Netherlands,Other Industries,0.0
1902,New Zealand,Coal,3.041
1902,New Zealand,Gas,0.0
1902,New Zealand,Oil,0.0
1902,New Zealand,Other Industries,0.0
1902,North America,Coal,742.766
1902,North America,Gas,13.692
1902,North America,Oil,35.108
1902,North America,Other Industries,2.145
1902,North America (excl. USA),Coal,26.835
1902,North America (excl. USA),Gas,0.0
1902,North America (excl. USA),Oil,0.238
1902,North America (excl. USA),Other Industries,0.0
1902,North Macedonia,Coal,0.09
1902,North Macedonia,Gas,0.0
1902,North Macedonia,Oil,0.0
1902,North Macedonia,Other Industries,0.0
1902,Norway,Coal,4.104
1902,Norway,Gas,0.0
1902,Norway,Oil,0.139
1902,Norway,Other Industries,0.0
1902,Oceania,Coal,14.326
1902,Oceania,Gas,0.0
1902,Oceania,Oil,0.11
1902,Oceania,Other Industries,0.0
1902,Peru,Coal,0.0
1902,Peru,Gas,0.0
1902,Peru,Oil,0.099
1902,Peru,Other Industries,0.0
1902,Poland,Coal,63.893
1902,Poland,Gas,0.0
1902,Poland,Oil,1.598
1902,Poland,Other Industries,0.0
1902,Portugal,Coal,2.565
1902,Portugal,Gas,0.0
1902,Portugal,Oil,0.055
1902,Portugal,Other Industries,0.0
1902,Romania,Coal,0.597
1902,Romania,Gas,0.0
1902,Romania,Oil,0.993
1902,Romania,Other Industries,0.0
1902,Russia,Coal,27.105
1902,Russia,Gas,0.0
1902,Russia,Oil,18.575
1902,Russia,Other Industries,0.0
1902,Serbia,Coal,0.357
1902,Serbia,Gas,0.0
1902,Serbia,Oil,0.0
1902,Serbia,Other Industries,0.0
1902,Slovakia,Coal,11.421
1902,Slovakia,Gas,0.0
1902,Slovakia,Oil,0.0
1902,Slovakia,Other Industries,0.0
1902,Slovenia,Coal,0.102
1902,Slovenia,Gas,0.0
1902,Slovenia,Oil,0.0
1902,Slovenia,Other Industries,0.0
1902,South Africa,Coal,5.826
1902,South Africa,Gas,0.0
1902,South Africa,Oil,0.0
1902,South Africa,Other Industries,0.0
1902,South America,Coal,7.28
1902,South America,Gas,0.0
1902,South America,Oil,0.099
1902,South America,Other Industries,0.0
1902,Spain,Coal,12.23
1902,Spain,Gas,0.0
1902,Spain,Oil,0.106
1902,Spain,Other Industries,0.0
1902,Sweden,Coal,8.669
1902,Sweden,Gas,0.0
1902,Sweden,Oil,0.256
1902,Sweden,Other Industries,0.0
1902,Switzerland,Coal,5.009
1902,Switzerland,Gas,0.0
1902,Switzerland,Oil,0.227
1902,Switzerland,Other Industries,0.0
1902,Taiwan,Coal,0.256
1902,Taiwan,Gas,0.0
1902,Taiwan,Oil,0.0
1902,Taiwan,Other Industries,0.0
1902,Tajikistan,Coal,0.087
1902,Tajikistan,Gas,0.0
1902,Tajikistan,Oil,0.122
1902,Tajikistan,Other Industries,0.0
1902,Turkey,Coal,1.048
1902,Turkey,Gas,0.0
1902,Turkey,Oil,0.0
1902,Turkey,Other Industries,0.0
1902,Turkmenistan,Coal,0.086
1902,Turkmenistan,Gas,0.0
1902,Turkmenistan,Oil,0.767
1902,Turkmenistan,Other Industries,0.0
1902,Ukraine,Coal,10.206
1902,Ukraine,Gas,0.0
1902,Ukraine,Oil,3.567
1902,Ukraine,Other Industries,0.0
1902,United Kingdom,Coal,423.225
1902,United Kingdom,Gas,0.0
1902,United Kingdom,Oil,3.415
1902,United Kingdom,Other Industries,0.0
1902,United States,Coal,715.931
1902,United States,Gas,13.692
1902,United States,Oil,34.87
1902,United States,Other Industries,2.145
1902,Uzbekistan,Coal,0.924
1902,Uzbekistan,Gas,0.0
1902,Uzbekistan,Oil,1.369
1902,Uzbekistan,Other Industries,0.0
1902,Vietnam,Coal,0.399
1902,Vietnam,Gas,0.0
1902,Vietnam,Oil,0.0
1902,Vietnam,Other Industries,0.0
1902,World,Coal,1973.072
1902,World,Gas,13.696
1902,World,Oil,81.033
1902,World,Other Industries,2.145
1903,Africa,Coal,7.896
1903,Africa,Gas,0.0
1903,Africa,Oil,0.0
1903,Africa,Other Industries,0.0
1903,Argentina,Coal,2.862
1903,Argentina,Gas,0.0
1903,Argentina,Oil,0.0
1903,Argentina,Other Industries,0.0
1903,Armenia,Coal,0.049
1903,Armenia,Gas,0.0
1903,Armenia,Oil,0.319
1903,Armenia,Other Industries,0.0
1903,Asia,Coal,47.821
1903,Asia,Gas,0.0
1903,Asia,Oil,10.108
1903,Asia,Other Industries,0.0
1903,Asia (excl. China & India),Coal,32.881
1903,Asia (excl. China & India),Gas,0.0
1903,Asia (excl. China & India),Oil,8.258
1903,Asia (excl. China & India),Other Industries,0.0
1903,Australia,Coal,11.051
1903,Australia,Gas,0.0
1903,Australia,Oil,0.169
1903,Australia,Other Industries,0.0
1903,Austria,Coal,25.699
1903,Austria,Gas,0.0
1903,Austria,Oil,0.0
1903,Austria,Other Industries,0.0
1903,Azerbaijan,Coal,0.026
1903,Azerbaijan,Gas,0.0
1903,Azerbaijan,Oil,1.027
1903,Azerbaijan,Other Industries,0.0
1903,Belarus,Coal,0.358
1903,Belarus,Gas,0.0
1903,Belarus,Oil,1.944
1903,Belarus,Other Industries,0.0
1903,Belgium,Coal,52.63
1903,Belgium,Gas,0.0
1903,Belgium,Oil,0.0
1903,Belgium,Other Industries,0.0
1903,Bosnia and Herzegovina,Coal,0.133
1903,Bosnia and Herzegovina,Gas,0.0
1903,Bosnia and Herzegovina,Oil,0.0
1903,Bosnia and Herzegovina,Other Industries,0.0
1903,Brazil,Coal,2.44
1903,Brazil,Gas,0.0
1903,Brazil,Oil,0.0
1903,Brazil,Other Industries,0.0
1903,Bulgaria,Coal,0.234
1903,Bulgaria,Gas,0.0
1903,Bulgaria,Oil,0.0
1903,Bulgaria,Other Industries,0.0
1903,Canada,Coal,27.736
1903,Canada,Gas,0.0
1903,Canada,Oil,0.224
1903,Canada,Other Industries,0.0
1903,Chile,Coal,2.162
1903,Chile,Gas,0.0
1903,Chile,Oil,0.0
1903,Chile,Other Industries,0.0
1903,China,Coal,1.964
1903,China,Gas,0.0
1903,China,Oil,0.0
1903,China,Other Industries,0.0
1903,Croatia,Coal,0.145
1903,Croatia,Gas,0.0
1903,Croatia,Oil,0.0
1903,Croatia,Other Industries,0.0
1903,Czechia,Coal,36.44
1903,Czechia,Gas,0.0
1903,Czechia,Oil,0.0
1903,Czechia,Other Industries,0.0
1903,Denmark,Coal,5.727
1903,Denmark,Gas,0.0
1903,Denmark,Oil,0.0
1903,Denmark,Other Industries,0.0
1903,EU-27,Coal,733.46
1903,EU-27,Gas,0.004
1903,EU-27,Oil,9.269
1903,EU-27,Other Industries,0.0
1903,EU-28,Coal,1160.02
1903,EU-28,Gas,0.004
1903,EU-28,Oil,12.695
1903,EU-28,Other Industries,0.0
1903,Estonia,Coal,0.548
1903,Estonia,Gas,0.0
1903,Estonia,Oil,0.114
1903,Estonia,Other Industries,0.0
1903,Europe,Coal,1208.971
1903,Europe,Gas,0.004
1903,Europe,Oil,35.295
1903,Europe,Other Industries,0.0
1903,Europe (excl. EU-27),Coal,475.621
1903,Europe (excl. EU-27),Gas,0.0
1903,Europe (excl. EU-27),Oil,26.256
1903,Europe (excl. EU-27),Other Industries,0.0
1903,Europe (excl. EU-28),Coal,49.061
1903,Europe (excl. EU-28),Gas,0.0
1903,Europe (excl. EU-28),Oil,22.83
1903,Europe (excl. EU-28),Other Industries,0.0
1903,Finland,Coal,0.443
1903,Finland,Gas,0.0
1903,Finland,Oil,0.07
1903,Finland,Other Industries,0.0
1903,France,Coal,128.79
1903,France,Gas,0.0
1903,France,Oil,0.553
1903,France,Other Industries,0.0
1903,Georgia,Coal,0.15
1903,Georgia,Gas,0.0
1903,Georgia,Oil,0.41
1903,Georgia,Other Industries,0.0
1903,Germany,Coal,340.4
1903,Germany,Gas,0.0
1903,Germany,Oil,3.199
1903,Germany,Other Industries,0.0
1903,Greece,Coal,0.399
1903,Greece,Gas,0.0
1903,Greece,Oil,0.0
1903,Greece,Other Industries,0.0
1903,Hungary,Coal,9.164
1903,Hungary,Gas,0.0
1903,Hungary,Oil,0.011
1903,Hungary,Other Industries,0.0
1903,India,Coal,12.976
1903,India,Gas,0.0
1903,India,Oil,1.85
1903,India,Other Industries,0.0
1903,Indonesia,Coal,0.561
1903,Indonesia,Gas,0.0
1903,Indonesia,Oil,2.44
1903,Indonesia,Other Industries,0.0
1903,Ireland,Coal,0.0
1903,Ireland,Gas,0.0
1903,Ireland,Oil,0.0
1903,Ireland,Other Industries,0.0
1903,Italy,Coal,15.096
1903,Italy,Gas,0.004
1903,Italy,Oil,0.216
1903,Italy,Other Industries,0.0
1903,Japan,Coal,24.842
1903,Japan,Gas,0.0
1903,Japan,Oil,0.945
1903,Japan,Other Industries,0.0
1903,Kazakhstan,Coal,3.78
1903,Kazakhstan,Gas,0.0
1903,Kazakhstan,Oil,0.85
1903,Kazakhstan,Other Industries,0.0
1903,Kyrgyzstan,Coal,0.283
1903,Kyrgyzstan,Gas,0.0
1903,Kyrgyzstan,Oil,0.144
1903,Kyrgyzstan,Other Industries,0.0
1903,Latvia,Coal,0.11
1903,Latvia,Gas,0.0
1903,Latvia,Oil,0.23
1903,Latvia,Other Industries,0.0
1903,Lithuania,Coal,0.135
1903,Lithuania,Gas,0.0
1903,Lithuania,Oil,0.498
1903,Lithuania,Other Industries,0.0
1903,Malaysia,Coal,0.051
1903,Malaysia,Gas,0.0
1903,Malaysia,Oil,0.0
1903,Malaysia,Other Industries,0.0
1903,Mexico,Coal,1.528
1903,Mexico,Gas,0.0
1903,Mexico,Oil,0.029
1903,Mexico,Other Industries,0.0
1903,Moldova,Coal,0.27
1903,Moldova,Gas,0.0
1903,Moldova,Oil,0.282
1903,Moldova,Other Industries,0.0
1903,Montenegro,Coal,0.013
1903,Montenegro,Gas,0.0
1903,Montenegro,Oil,0.0
1903,Montenegro,Other Industries,0.0
1903,Netherlands,Coal,14.704
1903,Netherlands,Gas,0.0
1903,Netherlands,Oil,0.594
1903,Netherlands,Other Industries,0.0
1903,New Zealand,Coal,3.169
1903,New Zealand,Gas,0.0
1903,New Zealand,Oil,0.0
1903,New Zealand,Other Industries,0.0
1903,North America,Coal,869.306
1903,North America,Gas,14.524
1903,North America,Oil,40.091
1903,North America,Other Industries,2.533
1903,North America (excl. USA),Coal,29.264
1903,North America (excl. USA),Gas,0.0
1903,North America (excl. USA),Oil,0.253
1903,North America (excl. USA),Other Industries,0.0
1903,North Macedonia,Coal,0.097
1903,North Macedonia,Gas,0.0
1903,North Macedonia,Oil,0.0
1903,North Macedonia,Other Industries,0.0
1903,Norway,Coal,4.06
1903,Norway,Gas,0.0
1903,Norway,Oil,0.18
1903,Norway,Other Industries,0.0
1903,Oceania,Coal,14.22
1903,Oceania,Gas,0.0
1903,Oceania,Oil,0.169
1903,Oceania,Other Industries,0.0
1903,Peru,Coal,0.099
1903,Peru,Gas,0.0
1903,Peru,Oil,0.114
1903,Peru,Other Industries,0.0
1903,Poland,Coal,66.425
1903,Poland,Gas,0.0
1903,Poland,Oil,2.063
1903,Poland,Other Industries,0.0
1903,Portugal,Coal,2.455
1903,Portugal,Gas,0.0
1903,Portugal,Oil,0.066
1903,Portugal,Other Industries,0.0
1903,Romania,Coal,0.583
1903,Romania,Gas,0.0
1903,Romania,Oil,1.264
1903,Romania,Other Industries,0.0
1903,Russia,Coal,27.883
1903,Russia,Gas,0.0
1903,Russia,Oil,16.8
1903,Russia,Other Industries,0.0
1903,Serbia,Coal,0.387
1903,Serbia,Gas,0.0
1903,Serbia,Oil,0.0
1903,Serbia,Other Industries,0.0
1903,Slovakia,Coal,11.635
1903,Slovakia,Gas,0.0
1903,Slovakia,Oil,0.0
1903,Slovakia,Other Industries,0.0
1903,Slovenia,Coal,0.11
1903,Slovenia,Gas,0.0
1903,Slovenia,Oil,0.0
1903,Slovenia,Other Industries,0.0
1903,South Africa,Coal,7.782
1903,South Africa,Gas,0.0
1903,South Africa,Oil,0.0
1903,South Africa,Other Industries,0.0
1903,South America,Coal,7.562
1903,South America,Gas,0.0
1903,South America,Oil,0.114
1903,South America,Other Industries,0.0
1903,Spain,Coal,12.077
1903,Spain,Gas,0.0
1903,Spain,Oil,0.099
1903,Spain,Other Industries,0.0
1903,Sweden,Coal,9.512
1903,Sweden,Gas,0.0
1903,Sweden,Oil,0.293
1903,Sweden,Other Industries,0.0
1903,Switzerland,Coal,5.445
1903,Switzerland,Gas,0.0
1903,Switzerland,Oil,0.227
1903,Switzerland,Other Industries,0.0
1903,Taiwan,Coal,0.216
1903,Taiwan,Gas,0.0
1903,Taiwan,Oil,0.0
1903,Taiwan,Other Industries,0.0
1903,Tajikistan,Coal,0.092
1903,Tajikistan,Gas,0.0
1903,Tajikistan,Oil,0.113
1903,Tajikistan,Other Industries,0.0
1903,Turkey,Coal,1.205
1903,Turkey,Gas,0.0
1903,Turkey,Oil,0.0
1903,Turkey,Other Industries,0.0
1903,Turkmenistan,Coal,0.094
1903,Turkmenistan,Gas,0.0
1903,Turkmenistan,Oil,0.74
1903,Turkmenistan,Other Industries,0.0
1903,Ukraine,Coal,10.305
1903,Ukraine,Gas,0.0
1903,Ukraine,Oil,3.167
1903,Ukraine,Other Industries,0.0
1903,United Kingdom,Coal,426.559
1903,United Kingdom,Gas,0.0
1903,United Kingdom,Oil,3.426
1903,United Kingdom,Other Industries,0.0
1903,United States,Coal,840.042
1903,United States,Gas,14.524
1903,United States,Oil,39.839
1903,United States,Other Industries,2.533
1903,Uzbekistan,Coal,0.974
1903,Uzbekistan,Gas,0.0
1903,Uzbekistan,Oil,1.269
1903,Uzbekistan,Other Industries,0.0
1903,Vietnam,Coal,0.557
1903,Vietnam,Gas,0.0
1903,Vietnam,Oil,0.0
1903,Vietnam,Other Industries,0.0
1903,World,Coal,2155.776
1903,World,Gas,14.528
1903,World,Oil,85.776
1903,World,Other Industries,2.533
1903,Zimbabwe,Coal,0.114
1903,Zimbabwe,Gas,0.0
1903,Zimbabwe,Oil,0.0
1903,Zimbabwe,Other Industries,0.0
1904,Africa,Coal,8.911
1904,Africa,Gas,0.0
1904,Africa,Oil,0.0
1904,Africa,Other Industries,0.0
1904,Argentina,Coal,3.796
1904,Argentina,Gas,0.0
1904,Argentina,Oil,0.0
1904,Argentina,Other Industries,0.0
1904,Armenia,Coal,0.06
1904,Armenia,Gas,0.0
1904,Armenia,Oil,0.349
1904,Armenia,Other Industries,0.0
1904,Asia,Coal,53.423
1904,Asia,Gas,0.0
1904,Asia,Oil,11.576
1904,Asia,Other Industries,0.0
1904,Asia (excl. China & India),Coal,37.0
1904,Asia (excl. China & India),Gas,0.0
1904,Asia (excl. China & India),Oil,9.323
1904,Asia (excl. China & India),Other Industries,0.0
1904,Australia,Coal,11.377
1904,Australia,Gas,0.0
1904,Australia,Oil,0.168
1904,Australia,Other Industries,0.0
1904,Austria,Coal,27.209
1904,Austria,Gas,0.0
1904,Austria,Oil,0.0
1904,Austria,Other Industries,0.0
1904,Azerbaijan,Coal,0.032
1904,Azerbaijan,Gas,0.0
1904,Azerbaijan,Oil,1.14
1904,Azerbaijan,Other Industries,0.0
1904,Belarus,Coal,0.434
1904,Belarus,Gas,0.0
1904,Belarus,Oil,2.128
1904,Belarus,Other Industries,0.0
1904,Belgium,Coal,50.351
1904,Belgium,Gas,0.0
1904,Belgium,Oil,0.0
1904,Belgium,Other Industries,0.0
1904,Bosnia and Herzegovina,Coal,0.142
1904,Bosnia and Herzegovina,Gas,0.0
1904,Bosnia and Herzegovina,Oil,0.0
1904,Bosnia and Herzegovina,Other Industries,0.0
1904,Brazil,Coal,2.62
1904,Brazil,Gas,0.0
1904,Brazil,Oil,0.0
1904,Brazil,Other Industries,0.0
1904,Bulgaria,Coal,0.3
1904,Bulgaria,Gas,0.0
1904,Bulgaria,Oil,0.0
1904,Bulgaria,Other Industries,0.0
1904,Canada,Coal,32.818
1904,Canada,Gas,0.0
1904,Canada,Oil,0.278
1904,Canada,Other Industries,0.0
1904,Chile,Coal,1.968
1904,Chile,Gas,0.0
1904,Chile,Oil,0.0
1904,Chile,Other Industries,0.0
1904,China,Coal,2.088
1904,China,Gas,0.0
1904,China,Oil,0.0
1904,China,Other Industries,0.0
1904,Croatia,Coal,0.155
1904,Croatia,Gas,0.0
1904,Croatia,Oil,0.0
1904,Croatia,Other Industries,0.0
1904,Czechia,Coal,36.796
1904,Czechia,Gas,0.0
1904,Czechia,Oil,0.0
1904,Czechia,Other Industries,0.0
1904,Denmark,Coal,6.178
1904,Denmark,Gas,0.0
1904,Denmark,Oil,0.0
1904,Denmark,Other Industries,0.0
1904,EU-27,Coal,746.681
1904,EU-27,Gas,0.004
1904,EU-27,Oil,10.089
1904,EU-27,Other Industries,0.0
1904,EU-28,Coal,1175.054
1904,EU-28,Gas,0.004
1904,EU-28,Oil,13.709
1904,EU-28,Other Industries,0.0
1904,Estonia,Coal,0.62
1904,Estonia,Gas,0.0
1904,Estonia,Oil,0.117
1904,Estonia,Other Industries,0.0
1904,Europe,Coal,1230.111
1904,Europe,Gas,0.004
1904,Europe,Oil,37.323
1904,Europe,Other Industries,0.0
1904,Europe (excl. EU-27),Coal,483.56
1904,Europe (excl. EU-27),Gas,0.0
1904,Europe (excl. EU-27),Oil,27.482
1904,Europe (excl. EU-27),Other Industries,0.0
1904,Europe (excl. EU-28),Coal,55.187
1904,Europe (excl. EU-28),Gas,0.0
1904,Europe (excl. EU-28),Oil,23.862
1904,Europe (excl. EU-28),Other Industries,0.0
1904,Finland,Coal,0.454
1904,Finland,Gas,0.0
1904,Finland,Oil,0.073
1904,Finland,Other Industries,0.0
1904,France,Coal,125.554
1904,France,Gas,0.0
1904,France,Oil,0.443
1904,France,Other Industries,0.0
1904,Georgia,Coal,0.18
1904,Georgia,Gas,0.0
1904,Georgia,Oil,0.444
1904,Georgia,Other Industries,0.0
1904,Germany,Coal,352.84
1904,Germany,Gas,0.0
1904,Germany,Oil,3.283
1904,Germany,Other Industries,0.0
1904,Greece,Coal,0.355
1904,Greece,Gas,0.0
1904,Greece,Oil,0.0
1904,Greece,Other Industries,0.0
1904,Hungary,Coal,9.27
1904,Hungary,Gas,0.0
1904,Hungary,Oil,0.007
1904,Hungary,Other Industries,0.0
1904,India,Coal,14.335
1904,India,Gas,0.0
1904,India,Oil,2.253
1904,India,Other Industries,0.0
1904,Indonesia,Coal,0.612
1904,Indonesia,Gas,0.0
1904,Indonesia,Oil,2.755
1904,Indonesia,Other Industries,0.0
1904,Ireland,Coal,0.0
1904,Ireland,Gas,0.0
1904,Ireland,Oil,0.0
1904,Ireland,Other Industries,0.0
1904,Italy,Coal,15.96
1904,Italy,Gas,0.004
1904,Italy,Oil,0.224
1904,Italy,Other Industries,0.0
1904,Japan,Coal,27.722
1904,Japan,Gas,0.0
1904,Japan,Oil,1.33
1904,Japan,Other Industries,0.0
1904,Kazakhstan,Coal,4.281
1904,Kazakhstan,Gas,0.0
1904,Kazakhstan,Oil,0.871
1904,Kazakhstan,Other Industries,0.0
1904,Kyrgyzstan,Coal,0.325
1904,Kyrgyzstan,Gas,0.0
1904,Kyrgyzstan,Oil,0.15
1904,Kyrgyzstan,Other Industries,0.0
1904,Latvia,Coal,0.13
1904,Latvia,Gas,0.0
1904,Latvia,Oil,0.247
1904,Latvia,Other Industries,0.0
1904,Lithuania,Coal,0.163
1904,Lithuania,Gas,0.0
1904,Lithuania,Oil,0.541
1904,Lithuania,Other Industries,0.0
1904,Malaysia,Coal,0.033
1904,Malaysia,Gas,0.0
1904,Malaysia,Oil,0.0
1904,Malaysia,Other Industries,0.0
1904,Mexico,Coal,1.66
1904,Mexico,Gas,0.0
1904,Mexico,Oil,0.059
1904,Mexico,Other Industries,0.0
1904,Moldova,Coal,0.315
1904,Moldova,Gas,0.0
1904,Moldova,Oil,0.298
1904,Moldova,Other Industries,0.0
1904,Montenegro,Coal,0.014
1904,Montenegro,Gas,0.0
1904,Montenegro,Oil,0.0
1904,Montenegro,Other Industries,0.0
1904,Netherlands,Coal,15.609
1904,Netherlands,Gas,0.0
1904,Netherlands,Oil,0.557
1904,Netherlands,Other Industries,0.0
1904,New Zealand,Coal,3.433
1904,New Zealand,Gas,0.0
1904,New Zealand,Oil,0.0
1904,New Zealand,Other Industries,0.0
1904,North America,Coal,852.749
1904,North America,Gas,15.162
1904,North America,Oil,47.126
1904,North America,Other Industries,2.732
1904,North America (excl. USA),Coal,34.478
1904,North America (excl. USA),Gas,0.0
1904,North America (excl. USA),Oil,0.337
1904,North America (excl. USA),Other Industries,0.0
1904,North Macedonia,Coal,0.104
1904,North Macedonia,Gas,0.0
1904,North Macedonia,Oil,0.0
1904,North Macedonia,Other Industries,0.0
1904,Norway,Coal,4.001
1904,Norway,Gas,0.0
1904,Norway,Oil,0.158
1904,Norway,Other Industries,0.0
1904,Oceania,Coal,14.81
1904,Oceania,Gas,0.0
1904,Oceania,Oil,0.168
1904,Oceania,Other Industries,0.0
1904,Peru,Coal,0.158
